profile,symbol,rank,score,score_volume,score_atr,score_cleanliness,score_reversion,score_completeness,quote_volume,atr_pct,atr_target_score,wickiness,data_completeness,reversion_score,reversion_events,reversion_hit_rate,age_days,normalized_volume,normalized_atr_pct,normalized_wickiness,excluded_reason
mean_reversion_4h,BTC/USDT,1,0.6280070171381398,1.0,0.7296392121119718,0.41039587357872653,0.0,1.0,1905334651.3430784,0.014763902495187534,0.7296392121119718,0.5601440845766775,1.0,0.0,11,0.0,539.6624138425926,1.0,0.3530430179188793,0.5896041264212735,
mean_reversion_4h,TRX/USDT,2,0.5325430502347704,0.029611270752666893,0.8682983450448516,1.0,0.25,1.0,67689327.13756,0.006811295973595957,0.8682983450448516,0.49741126711723166,1.0,0.25,7,0.42857142857142855,539.6624138425926,0.029611270752666893,0.15740996176112007,0.0,
mean_reversion_4h,PAXG/USDT,3,0.42135270542502584,0.043832310513637826,0.9999931671274136,0.5410218942272583,0.0,1.0,94620005.982479,0.010022180363094386,0.9999931671274136,0.5462457111739393,1.0,0.0,4,0.0,539.6624138425926,0.043832310513637826,0.2363972880397883,0.4589781057727417,
mean_reversion_4h,BNB/USDT,4,0.35208900786892167,0.036785590491942244,0.6504918559095141,0.483346226268609,0.07142857142857142,1.0,81275485.67988,0.015564342554247525,0.6504918559095141,0.5523822983987654,1.0,0.07142857142857142,14,0.07142857142857142,539.6624138425926,0.036785590491942244,0.3727337362512713,0.516653773731391,
mean_reversion_4h,XRP/USDT,5,0.28486104214357144,0.07437942404321932,0.10444257665126841,0.42257921228747386,0.2857142857142857,1.0,152467710.36498,0.02275368520203107,0.10444257665126841,0.5588477992743655,1.0,0.2857142857142857,14,0.2857142857142857,539.6624138425926,0.07437942404321932,0.5495906032586598,0.5774207877125261,
mean_reversion_4h,ETH/USDT,6,0.27672657282364854,0.360881992701513,0.19239360467713754,0.14991627038883548,0.0,1.0,695023584.933049,0.020893634041674505,0.19239360467713754,0.5878586453583382,1.0,0.0,11,0.0,539.6624138425926,0.360881992701513,0.5038335936389364,0.8500837296111645,
mean_reversion_4h,SNX/USDT,7,0.27034863682252647,0.0005093597776343801,0.0019430400855668679,0.5157027710272803,0.3333333333333333,1.0,12578432.8981,0.031202172209913955,0.0019430400855668679,0.5489396202949256,1.0,0.3333333333333333,12,0.3333333333333333,539.6624138425926,0.0005093597776343801,0.7574222530169924,0.4842972289727197,
mean_reversion_4h,SOL/USDT,8,0.25983936119165946,0.14660716617252545,0.10007417843239706,0.3958785449337785,0.08333333333333333,1.0,289246888.23609,0.02287372277250207,0.10007417843239706,0.5616887022058147,1.0,0.08333333333333333,12,0.08333333333333333,539.6624138425926,0.14660716617252545,0.5525435114279796,0.6041214550662215,
mean_reversion_4h,ARB/USDT,9,0.2583665951400312,0.006156153737776494,0.01447036354108188,0.4604360738601013,0.3076923076923077,1.0,23271884.09436,0.027463304047946533,0.01447036354108188,0.5548198973649302,1.0,0.3076923076923077,13,0.3076923076923077,539.6624138425926,0.006156153737776494,0.665446596594066,0.5395639261398987,
mean_reversion_4h,USD1/USDT,10,0.244022427005338,0.12155969376909306,0.278963712223435,0.11595173929247227,0.14285714285714285,1.0,241813968.6668,0.00041248222989258233,0.278963712223435,0.591472410313303,1.0,0.14285714285714285,14,0.14285714285714285,274.66241384259257,0.12155969376909306,0.0,0.8840482607075277,
mean_reversion_4h,OP/USDT,11,0.24259203391910555,0.006920120212900845,0.003301523502734201,0.36594513244010884,0.3333333333333333,1.0,24718623.301596,0.03028207903464559,0.003301523502734201,0.5648735633995472,1.0,0.3333333333333333,12,0.3333333333333333,539.6624138425926,0.006920120212900845,0.7347880840386908,0.6340548675598912,
mean_reversion_4h,LTC/USDT,12,0.23952259720701674,0.0028350336350718886,0.18842551366447063,0.23826825525133832,0.26666666666666666,1.0,16982609.86444,0.020962289004929913,0.18842551366447063,0.5784581532481474,1.0,0.26666666666666666,15,0.26666666666666666,539.6624138425926,0.0028350336350718886,0.5055224965471323,0.7617317447486617,
mean_reversion_4h,DOGE/USDT,13,0.2224325934510274,0.030932288986054348,0.06099746767891906,0.21064941903831258,0.29411764705882354,1.0,70190966.84813,0.02419078753619485,0.06099746767891906,0.5813967476930515,1.0,0.29411764705882354,17,0.29411764705882354,539.6624138425926,0.030932288986054348,0.5849431283560091,0.7893505809616874,
mean_reversion_4h,TRUMP/USDT,14,0.22099835114643546,0.005475735939451195,0.2279079047142373,0.28553691377542956,0.08333333333333333,1.0,21983362.754496,0.020318652208454354,0.2279079047142373,0.5734288530891692,1.0,0.08333333333333333,8,0.125,397.66241384259257,0.005475735939451195,0.4896891174898087,0.7144630862245704,
mean_reversion_4h,ZEC/USDT,15,0.2099367814388558,0.011513372766454396,1.1487251135674865e-05,0.30163313002423064,0.23076923076923078,1.0,33416961.21869,0.03861726117013559,1.1487251135674865e-05,0.5717162446617948,1.0,0.23076923076923078,13,0.23076923076923078,539.6624138425926,0.011513372766454396,0.9398324490994084,0.6983668699757694,
mean_reversion_4h,ENA/USDT,16,0.20957016563327402,0.0037076483164604195,0.0038685105693023886,0.3845746912762229,0.15384615384615385,1.0,18635098.440158,0.029998794244954417,0.0038685105693023886,0.562891411882207,1.0,0.15384615384615385,13,0.15384615384615385,539.6624138425926,0.0037076483164604195,0.7278193161234386,0.6154253087237771,
mean_reversion_4h,ADA/USDT,17,0.20911457885762774,0.005909998246575818,0.03849867385225387,0.33154255639935415,0.16666666666666666,1.0,22805734.31974,0.02531383253221712,0.03849867385225387,0.5685339355478882,1.0,0.16666666666666666,12,0.16666666666666666,539.6624138425926,0.005909998246575818,0.6125698849644254,0.6684574436006459,
mean_reversion_4h,SUI/USDT,18,0.20813385615092334,0.010676178563553835,0.010527251591007546,0.2284134756039924,0.2857142857142857,1.0,31831549.13996,0.02810725643484549,0.010527251591007546,0.5795066840589347,1.0,0.2857142857142857,14,0.2857142857142857,539.6624138425926,0.010676178563553835,0.6812877391335707,0.7715865243960076,
mean_reversion_4h,TAO/USDT,19,0.20551671657202858,0.003071225662749529,0.0014445320614810992,0.5215322123045373,0.0,1.0,17429891.62091,0.03169971955297706,0.0014445320614810992,0.5483193782390289,1.0,0.0,10,0.0,539.6624138425926,0.003071225662749529,0.7696618510710815,0.4784677876954627,
mean_reversion_4h,BIO/USDT,20,0.19982005117328774,0.010141030464359168,3.0147093435912532e-05,0.31719189640979717,0.16666666666666666,1.0,30818128.05148,0.03737660291358511,3.0147093435912532e-05,0.5700608199321814,1.0,0.16666666666666666,12,0.16666666666666666,413.66241384259257,0.010141030464359168,0.9093124220218267,0.6828081035902028,
