profile,symbol,rank,score,score_volume,score_atr,score_cleanliness,score_reversion,score_completeness,quote_volume,atr_pct,atr_target_score,wickiness,data_completeness,reversion_score,reversion_events,reversion_hit_rate,age_days,normalized_volume,normalized_atr_pct,normalized_wickiness,excluded_reason
mean_reversion_3h,AVAX/USDT,11,0.24529399820649905,0.0037088787272675193,0.27745649714643233,0.3767835091284947,0.06666666666666667,1.0,28664181.871,0.01960783851909384,0.27745649714643233,0.5679085952599449,1.0,0.06666666666666667,15,0.06666666666666667,539.6427297800926,0.0037088787272675193,0.5839458179608263,0.6232164908715053,
mean_reversion_3h,DOGE/USDT,12,0.22755153791398747,0.02530528726815077,0.21181517733397667,0.23798458133373435,0.15,1.0,68834471.57919,0.020571043735122467,0.21181517733397667,0.583997325866602,1.0,0.15,20,0.15,539.6427297800926,0.02530528726815077,0.613175162343665,0.7620154186662657,
mean_reversion_3h,ZEC/USDT,13,0.2150663951319302,0.0061498736428748785,0.0005250915004843255,0.3655820736948543,0.2,1.0,33204542.03091,0.03331822329686341,0.0005250915004843255,0.5692069977761818,1.0,0.2,20,0.2,539.6427297800926,0.0061498736428748785,1.0,0.6344179263051457,
mean_reversion_3h,ARB/USDT,14,0.21326310038842294,0.000675054488091941,0.08203345444055676,0.4277139102138643,0.05555555555555555,1.0,23021132.54728,0.023418093219361346,0.08203345444055676,0.5620050517976845,1.0,0.05555555555555555,18,0.05555555555555555,539.6427297800926,0.000675054488091941,0.6995714862681901,0.5722860897861357,
mean_reversion_3h,SUI/USDT,15,0.21205756993228003,0.0051129244431891655,0.06136493387346059,0.37360647029962635,0.11764705882352941,1.0,31275769.95359,0.024175542444292653,0.06136493387346059,0.5682768583485484,1.0,0.11764705882352941,17,0.11764705882352941,539.6427297800926,0.0051129244431891655,0.7225569766700334,0.6263935297003737,
mean_reversion_3h,BIO/USDT,16,0.19764837444823846,0.004526375672390557,0.001271817628052466,0.3625334322810244,0.11764705882352941,1.0,30184762.89997,0.031909956419243324,0.001271817628052466,0.5695603778145055,1.0,0.11764705882352941,17,0.11764705882352941,413.64272978009257,0.004526375672390557,0.9572648519091086,0.6374665677189756,
mean_reversion_3h,ADA/USDT,17,0.19726393873198717,0.0001710910792174559,0.15308695856520513,0.249642765142571,0.08333333333333333,1.0,22083737.97547,0.021624368356747994,0.15308695856520513,0.5826459798465476,1.0,0.08333333333333333,11,0.09090909090909091,539.6427297800926,0.0001710910792174559,0.6451392626206103,0.750357234857429,
mean_reversion_3h,PEPE/USDT,18,0.16402986825111937,0.006768890574390143,0.004265681988427094,0.042572428668742224,0.2631578947368421,1.0,34355941.32149899,0.029822084424378004,0.004265681988427094,0.6066483184314935,1.0,0.2631578947368421,19,0.2631578947368421,539.6427297800926,0.006768890574390143,0.8939064641536699,0.9574275713312578,
mean_reversion_3h,TUSD/USDT,,,,,,,,1587235.3632,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,USDC/USDT,,,,,,,,1152598617.3971,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,EUR/USDT,,,,,,,,19193905.40723,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,USDP/USDT,,,,,,,,40362.1255,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,FDUSD/USDT,,,,,,,,39529704.258,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,JUP/USDT,,,,,,,,2427158.94459,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_3h,SYRUP/USDT,,,,,,,,1559131.0532,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_3h,USDE/USDT,,,,,,,,3542338.2938,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_3h,ENSO/USDT,,,,,,,,50591102.64365,,,,,,,,,,,,age_below_min(129.6<180)
mean_reversion_3h,KITE/USDT,,,,,,,,27320806.43886,,,,,,,,,,,,age_below_min(109.6<180)
