profile,symbol,rank,score,score_volume,score_atr,score_cleanliness,score_reversion,score_completeness,quote_volume,atr_pct,atr_target_score,wickiness,data_completeness,reversion_score,reversion_events,reversion_hit_rate,age_days,normalized_volume,normalized_atr_pct,normalized_wickiness,excluded_reason
mean_reversion_2h,BTC/USDT,1,0.7383653006129818,1.0,0.9997212507479416,0.549248109459824,0.14285714285714285,1.0,1902052282.3075893,0.010141678311358416,0.9997212507479416,0.5621139053307387,1.0,0.14285714285714285,21,0.14285714285714285,539.653252650463,1.0,0.3533352146998109,0.4507518905401759,
mean_reversion_2h,PAXG/USDT,2,0.4966046895566219,0.04347259008070453,0.8762221440051036,0.8415924186569487,0.2,1.0,93423892.480523,0.0069155607571893115,0.8762221440051036,0.5348290144046088,1.0,0.2,15,0.2,539.653252650463,0.04347259008070453,0.23741673868146304,0.15840758134305133,
mean_reversion_2h,BNB/USDT,3,0.4821879861128668,0.037441863844372,0.9943358070576102,0.669965137263975,0.19047619047619047,1.0,82020829.09813,0.01063951642887373,0.9943358070576102,0.550847221379857,1.0,0.19047619047619047,21,0.19047619047619047,539.653252650463,0.037441863844372,0.371223166678387,0.33003486273602495,
mean_reversion_2h,TRX/USDT,4,0.4816630243504514,0.030416620761447254,0.6703824983023928,1.0,0.19230769230769232,1.0,68737305.85201,0.004634061850111965,0.6703824983023928,0.5200446199668063,1.0,0.19230769230769232,26,0.19230769230769232,539.653252650463,0.030416620761447254,0.15543960303612336,0.0,
mean_reversion_2h,ETH/USDT,5,0.45775128027554146,0.3639985030399491,0.7705102868330269,0.3055816933180897,0.16666666666666666,1.0,699483122.818983,0.014332500858500609,0.7705102868330269,0.58485562246916,1.0,0.16666666666666666,24,0.16666666666666666,539.653252650463,0.3639985030399491,0.5039167588534836,0.6944183066819103,
mean_reversion_2h,XRP/USDT,6,0.4002926172462963,0.0746194631016481,0.6427081280032272,0.6218257635757815,0.125,1.0,152317258.43725,0.01564168855595271,0.6427081280032272,0.5553401344245535,1.0,0.125,24,0.125,539.653252650463,0.0746194631016481,0.5509575253979325,0.37817423642421855,
mean_reversion_2h,TRUMP/USDT,7,0.39182487071107125,0.005665262572739097,0.7900125699629819,0.433341162460538,0.22727272727272727,1.0,21936755.608862,0.014119570657938972,0.7900125699629819,0.5729316579154958,1.0,0.22727272727272727,22,0.22727272727272727,397.65325265046295,0.005665262572739097,0.4962659079675669,0.566658837539462,
mean_reversion_2h,SOL/USDT,8,0.39040925914754987,0.14638829126193956,0.6382384235120682,0.4363306984906662,0.15789473684210525,1.0,288019736.76589,0.015686046252325583,0.6382384235120682,0.572652640462665,1.0,0.15789473684210525,19,0.15789473684210525,539.653252650463,0.14638829126193956,0.5525513534209019,0.5636693015093338,
mean_reversion_2h,LTC/USDT,9,0.3877155374223792,0.0030192237210699083,0.7459346122539265,0.47382852499064976,0.21428571428571427,1.0,16933552.41982,0.01459395777410892,0.7459346122539265,0.5691529174517097,1.0,0.21428571428571427,28,0.21428571428571427,539.653252650463,0.0030192237210699083,0.5133112358658314,0.5261714750093502,
mean_reversion_2h,AVAX/USDT,10,0.3703915466038924,0.009032088915388882,0.6282378263271379,0.3919899551374223,0.3181818181818182,1.0,28302843.6517,0.015785172992231623,0.6282378263271379,0.5767910221855703,1.0,0.3181818181818182,22,0.3181818181818182,539.653252650463,0.009032088915388882,0.556113102312453,0.6080100448625777,
mean_reversion_2h,BCH/USDT,11,0.3625224259833779,0.004818613084009378,0.7500771415013521,0.26959278307523726,0.2857142857142857,1.0,20335887.4208,0.014550352075743615,0.7500771415013521,0.5882145162790764,1.0,0.2857142857142857,28,0.2857142857142857,539.653252650463,0.004818613084009378,0.5117444280805138,0.7304072169247627,
mean_reversion_2h,LINK/USDT,12,0.3466999607533852,0.0044302714319075995,0.621158562341389,0.4133881419699831,0.19230769230769232,1.0,19601600.3218,0.015855267756008835,0.621158562341389,0.5747939003830396,1.0,0.19230769230769232,26,0.19230769230769232,539.653252650463,0.0044302714319075995,0.558631695654912,0.5866118580300169,
mean_reversion_2h,AAVE/USDT,13,0.3432615777748565,0.0029557248708962816,0.4507614806008003,0.6032180841250323,0.15789473684210525,1.0,16813487.0438,0.017574352790854952,0.4507614806008003,0.5570768143879721,1.0,0.15789473684210525,19,0.15789473684210525,539.653252650463,0.0029557248708962816,0.6204005909413809,0.39678191587496764,
mean_reversion_2h,DOGE/USDT,14,0.33768440739642736,0.03123330876495161,0.5499213076960495,0.3516507661386594,0.24,1.0,70281522.03803,0.016561597848801984,0.5499213076960495,0.5805559334126865,1.0,0.24,25,0.24,539.653252650463,0.03123330876495161,0.5840110274826289,0.6483492338613406,
mean_reversion_2h,ADA/USDT,15,0.33141652061443966,0.006061485957328236,0.4590415947277661,0.41622150668116664,0.2727272727272727,1.0,22685945.70488,0.01748733868572748,0.4590415947277661,0.5745294586112435,1.0,0.2727272727272727,22,0.2727272727272727,539.653252650463,0.006061485957328236,0.6172740643070856,0.5837784933188334,
mean_reversion_2h,SNX/USDT,16,0.3098587182525969,0.0010148459882915839,0.14012618844529734,0.5894633156534315,0.3181818181818182,1.0,13143619.7594,0.021895177929474,0.14012618844529734,0.5583605655870034,1.0,0.3181818181818182,22,0.3181818181818182,539.653252650463,0.0010148459882915839,0.7756532923078334,0.41053668434656854,
mean_reversion_2h,OP/USDT,17,0.3080798821014941,0.0071016672308341555,0.18446274650985245,0.4852841631513667,0.36,1.0,24652749.125587,0.021031870110339673,0.18446274650985245,0.5680837472032353,1.0,0.36,25,0.36,539.653252650463,0.0071016672308341555,0.7446335526212092,0.5147158368486333,
mean_reversion_2h,ARB/USDT,18,0.30577605028772387,0.006357476240350801,0.33153528995186754,0.5628087471262254,0.125,1.0,23245612.2899,0.018915689172221722,0.33153528995186754,0.5608482726230842,1.0,0.125,24,0.125,539.653252650463,0.006357476240350801,0.6685965002798573,0.4371912528737746,
mean_reversion_2h,UNI/USDT,19,0.2991427876700962,0.0014147799806196576,0.2965972167166902,0.5065183611866706,0.19047619047619047,1.0,13899825.9748,0.01935453776498422,0.2965972167166902,0.5661019306975942,1.0,0.19047619047619047,21,0.19047619047619047,539.653252650463,0.0014147799806196576,0.6843648841721569,0.4934816388133294,
mean_reversion_2h,ENA/USDT,20,0.2834679690342463,0.004011142524351617,0.20626678630536657,0.5621992022221945,0.14285714285714285,1.0,18809099.83165,0.02066105579026301,0.20626678630536657,0.5609051622757911,1.0,0.14285714285714285,28,0.14285714285714285,539.653252650463,0.004011142524351617,0.7313097260255174,0.43780079777780545,
mean_reversion_2h,SUI/USDT,21,0.2780328877401156,0.010922569888332368,0.2877796525147874,0.42600093135329176,0.16,1.0,31877417.17948,0.019469970088249525,0.2877796525147874,0.5736167316413495,1.0,0.16,25,0.16,539.653252650463,0.010922569888332368,0.6885125132561869,0.5739990686467082,
mean_reversion_2h,USD1/USDT,22,0.2685435064863117,0.12009560182083644,0.2712697818742167,0.0,0.391304347826087,1.0,238304794.9096,0.0003080350665253564,0.2712697818742167,0.6133759764110733,1.0,0.391304347826087,23,0.391304347826087,274.65325265046295,0.12009560182083644,0.0,1.0,
mean_reversion_2h,NEAR/USDT,23,0.25338012680649763,0.0010044771401210072,0.32400671420941957,0.3544306823737562,0.08695652173913043,1.0,13124014.0555,0.019007960641487506,0.32400671420941957,0.5802964800596635,1.0,0.08695652173913043,23,0.08695652173913043,539.653252650463,0.0010044771401210072,0.6719119306439619,0.6455693176262438,
mean_reversion_2h,BIO/USDT,24,0.24534323317105883,0.010250437992588651,0.0315784960386087,0.5130953461611355,0.16666666666666666,1.0,30606531.66617,0.02577276388114844,0.0315784960386087,0.5654880917686138,1.0,0.16666666666666666,24,0.16666666666666666,413.65325265046295,0.010250437992588651,0.9149798501908186,0.4869046538388645,
mean_reversion_2h,ZRO/USDT,25,0.23805190018640587,0.0,0.010360606547369757,0.46561318009894503,0.21428571428571427,1.0,11224720.99425,0.02813895266466965,0.010360606547369757,0.56991966673411,1.0,0.21428571428571427,14,0.21428571428571427,539.653252650463,0.0,1.0,0.534386819901055,
mean_reversion_2h,OM/USDT,26,0.2278578742847352,2.6872335679678654e-05,0.09895794266797188,0.3584729384340025,0.18181818181818182,1.0,11275531.94719,0.022905051124519814,0.09895794266797188,0.5799192108184656,1.0,0.18181818181818182,22,0.18181818181818182,539.653252650463,2.6872335679678654e-05,0.811939310959017,0.6415270615659975,
mean_reversion_2h,TAO/USDT,27,0.2263900648743964,0.0033065098374742492,0.12922204818677055,0.4977685114289998,0.0,1.0,17476760.9267,0.02213787706490164,0.12922204818677055,0.5669185660441611,1.0,0.0,18,0.0,539.653252650463,0.0033065098374742492,0.7843737786005248,0.5022314885710002,
mean_reversion_2h,ZEC/USDT,28,0.20966268929163034,0.01169894790540567,0.01984651235684254,0.3186108199355081,0.19230769230769232,1.0,33345414.13216,0.026799414962370174,0.01984651235684254,0.5836395964086722,1.0,0.19230769230769232,26,0.19230769230769232,539.653252650463,0.01169894790540567,0.9518687194708666,0.6813891800644919,
mean_reversion_2h,PEPE/USDT,29,0.1933862431838222,0.012712266675528518,0.054763956566273,0.08875103325258848,0.30434782608695654,1.0,35261425.19110442,0.02446167549210367,0.054763956566273,0.605092722091779,1.0,0.30434782608695654,23,0.30434782608695654,539.653252650463,0.012712266675528518,0.8678707893982204,0.9112489667474115,
mean_reversion_2h,TUSD/USDT,,,,,,,,1590246.2342,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,USDC/USDT,,,,,,,,1161890184.0467,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,EUR/USDT,,,,,,,,19842731.11961,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,USDP/USDT,,,,,,,,40489.1677,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,FDUSD/USDT,,,,,,,,39620047.9335,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,JUP/USDT,,,,,,,,2437144.07439,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_2h,SYRUP/USDT,,,,,,,,1567710.34057,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_2h,USDE/USDT,,,,,,,,3546212.1251,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_2h,ENSO/USDT,,,,,,,,50855540.88552,,,,,,,,,,,,age_below_min(129.7<180)
mean_reversion_2h,KITE/USDT,,,,,,,,27259124.94215,,,,,,,,,,,,age_below_min(109.7<180)
mean_reversion_2h,ASTER/USDT,,,,,,,,19504606.95089,,,,,,,,,,,,age_below_min(137.7<180)
mean_reversion_2h,WLFI/USDT,,,,,,,,19365640.70556,,,,,,,,,,,,age_below_min(172.7<180)
mean_reversion_2h,U/USDT,,,,,,,,15432795.1362,,,,,,,,,,,,age_below_min(38.7<180)
mean_reversion_2h,ZAMA/USDT,,,,,,,,12549710.66501,,,,,,,,,,,,age_below_min(18.7<180)
